철도운영기관명,운영노선,역 종류,역 번호,역명(한글),역명(영어),역명(로마자),역명(일본어),역명(중국어간체),역명(중국어번체),역명(부역명),환승역 여부,환승노선명,유실물 취급여부,안전발판 유무,스크린도어 설치유무,승강장 연결여부,승강장 유형,역 위치(경도),역 위치(위도),역 주소(지번주소),역 주소(도로명 주소),역사 전화번호,신설일자,폐지일자,상행거리,하행거리,데이터 기준일자,참고사항,
코레일,분당선,도시/광역철도,K224,태평,Taepyeong,Taepyeong,テピョン,太平,太平,,불가능,,없음,없음,있음,있음,상대식,127.127746,37.439842,경기도 성남시 수정구 수진동 4808,경기도 성남시 수정구 성남대로 지하 1229,031-751-7788,19940901,,1,0.9,20230504,,
코레일,분당선,도시/광역철도,K225,모란,Moran        ,Moran        ,モラン,牡丹,牡丹,,가능,8호선,있음,없음,있음,있음,상대식,127.129114,37.432124,경기도 성남시 중원구 성남동 1575,"경기도 성남시 중원구 성남대로 지하 1147  ",(031) 721-4600,1994-09-01,,0.9,2.3,20231216,,
코레일,분당선,도시/광역철도,k226,야탑,Yatap,,ヤタプ,野塔,野塔,,불가능,,있음,없음,있음,있음,상대식,127.128761,37.41132,,경기도 성남시 분당구 성남대로 지하 903,031-703-3238,1994-09-01,,2.3,1.7,2022-06.24,,
코레일,분당선,도시/광역철도,k227,이매(성남아트센터),Imae,Imae,ィメ,二梅,二梅,이매(성남아트센터),가능,경강선,없음,있음,있음,없음,상대식,127.128272,37.395846,,경기도 성남시 분당구 성남대로 지하738(이매동),031-781-6483,20040116,,1.7,1.4,20220614,,
코레일,분당선,도시/광역철도,K228,서현,Seohyeon,Seohyeon,ソヒョン,书岘,書峴,,불가능,,없음,없음,있음,있음,상대식,127.123249,37.384931,,경기도 성남시 분당구 성남대로 지하601,031-703-7788,19940901,,1.4,1.1,20230509,,
코레일,분당선,도시/광역철도,K230,정자,Jeongja,Jeongja,チョンジャ,亭子,亭子,,가능,신분당선,없음,없음,있음,있음,상대식,127.108091,37.366037,,경기도 성남시 분당구 성남대로 333,031-712-7788,1994-09-01,,1.6,1.8,2023.12.16,,
코레일,분당선,도시/광역철도,K231,미금역(분당서울대병원),Migeum,Migeum,ミグム,美金,美金,분당서울대병원,가능,신분당선,있음,없음,있음,있음,상대식,127.108952,37.350078,경기도 성남시 분당구 금곡동 222,경기도 성남시 분당구 성남대로 156,031-713-3235,19940901,,1.8,1.1,20220605,,
코레일,분당선,도시/광역철도,K232,오리,Ori,Ori,オリ,梧里,梧里,,불가능,,있음,있음,있음,있음,섬식,127.108985,37.339832,경기도 성남시 분당구 구미동 197-1,경기도 성남시 분당구 성남대로 55,031-711-7740,19940901,,1.1,1.8,20220614,,
코레일,분당선,도시/광역철도,K233,죽전,Jukjeon,Jukjeon,チュクチョン,竹田,竹田,단국대,불가능,,있음,있음,있음,있음,쌈섬식(2폼4선식),127.107505,37.324575,경기도 용인시 수지구 죽전동 1286,경기도 용인시 수지구 포은대로 530,031-896-9791,20071224,,1.8,1.3,20231215,,
코레일,분당선,도시/광역철도,K234,보정역,Bojeong,Bojeong,ポジョン,宝亭,寶亭,,불가능,,없음,없음,있음,있음,섬식,127.108346,37.312867,경기도 용인시 기흥구 보정동 1285,경기도 용인시 기흥구 용구대로 2560,031-265-7736,2011-12-28,,1.3,1.6,20220605,,
코레일,분당선,도시/광역철도,k235,구성역,Guseong,Guseong,クソン,驹城,駒城,,가능,GTX-A,없음,없음,있음,있음,상대식,127.105664,37.299013,경기도 용인시 기흥구 마북동460-3,경기도 용인시 기흥구 용구대로 2403(마북동460-3),031-274-4161,20111228,,1.6,1.6,20250110,,
코레일,분당선,도시/광역철도,K236,신갈,Singal,,シンガル,新葛,新葛,없음,불가능,없음,없음,없음,있음,있음,상대식,127.111311,37.286127,,"경기도 용인시 기흥구 기흥로 136  ",031-274-3559,2011-12-28,,1.6,1.4,20220603,,
코레일,분당선,도시/광역철도,k237,기흥,Giheung,Giheung,キフン,器兴,器興,백남준아트센터,가능,용안 경전철,없음,없음,있음,없음,쌈섬식(2폼4선식),127.115944,37.275657,,경기도 용인시 기흥구 중부대로 460,(031) 275-7789,2011-12-28,,1.4,1.9,20220610,,
코레일,분당선,도시/광역철도,K238,상갈,Sanggal,Sanggal,サンガル,上葛,上葛,상갈(루터대학교),불가능,없음,없음,없음,있음,없음,상대식,127.108718,37.261797,경기도 용인시 기흥구 상갈동 227-3,경기도 용인시 기흥구 금화로 40,031-274-2840,2012-12-01,,1.9,2.8,20231219,,
코레일,분당선,도시/광역철도,K239,청명,Cheongmyeong,Cheongmyeong,チョンミョン,清明,淸明,,불가능,,없음,없음,있음,없음,상대식,127.078945,37.259485,수원시 영통구 영통동 1055번지 ,수원시 영통구 봉영로  1670,031-203-5250,2012.12.01,,2.8,1.1,20230509,,
코레일,분당선,도시/광역철도,K240,영통,Yeongtong,Yeongtong,ヨントン,灵通,靈通,경희대,불가능,,없음,없음,있음,있음,상대식,127.071341,37.251521,,경기도 수원시 영통구 봉영로 1560,(031) 203-1165,2012-12-01,,1.1,1.5,20230509,,
코레일,분당선,도시/광역철도,K241,망포,Mangpo,Mangpo,マンポ,网浦,網浦,,불가능,,없음,없음,있음,있음,쌈섬식(2폼4선식),127.056867,37.245793,,경기도 수원시 영통구 덕영대로 지하 1520,031-203-7720,20121201,,1.5,1.8,20220604,,
코레일,분당선,도시/광역철도,k242,매탄권선,MaetanGwonseon,MaetanGwonseon,メタン,梅滩劝善,梅灘勸善,,불가능,,없음,없음,있음,있음,상대식,127.040824,37.252458,경기도 수원시 매탄동 687-4,경기도 수원시 영통구 권선로 841,031-211-0226,20131130,,1.8,1.4,20231220,,
코레일,분당선,도시/광역철도,K243,수원시청,Suwon City Hall,SuwonCityHall,スウォンシチョン,水原市厅,水原市廳,,불가능,,있음,없음,있음,없음,상대식,127.030736,37.261941,,경기도 수원시 권선구 효원로 270,031-221-7768,2013-11-30,,1.4,1.4,20220603,,
코레일,수인선,도시/광역철도,k244,고색,Gosaek,Gosaek,コセク,古索,古索,,불가능,,있음,없음,있음,없음,쌈섬식(2폼4선식),126.980333,37.249694,,경기도 수원시 권선구 매송고색로 지하 690,(031) 250-6711,20200912,,2.7,1.6,20260126,,
코레일,분당선,도시/광역철도,K244,매교,Maegyo,Maegyo,メギョ,梅桥,梅橋,,불가능,,없음,없음,있음,있음,상대식,127.015657,37.265502,경기도 수원시 팔달구 매교동 283,경기도 수원시 팔달구 효원로 126,031-232-7785,20131130,,1.4,1.5,2023.05.08,,
코레일,수인선,도시/광역철도,K245,수원,Suwon,Suwon,スウォン,水原,水原,,가능,1호선,있음,없음,있음,있음,상대식,126.999821,37.266162,,"경기도 수원시 팔달구 덕영대로 924",031-242-7738,20131130,,1.5,2.7,20260123,,
코레일,수인선,도시/광역철도,K248,어천역,Eocheon,Eocheon,オチョン,渔川,漁川,없음,불가능,없음,없음,없음,있음,없음,상대식,126.908805,37.250076,어천리 411,경기도 화성시 매송면 어천역길 8(어천리),031-250-6778,20200912,,5.1,2.6,20260123,,
코레일,수인선,도시/광역철도,K249,야목,Yamok,Yamok,ヤモク,野牧,野牧,,불가능,,없음,없음,있음,있음,쌈섬식(2폼4선식),126.88385,37.261351,경기도 화성시 매송면 야목리 792-2,경기도 화성시 매송면 본오매송로 286,031-250-6785,20200912,,2.6,4.7,20260123,승강장수 2면5선(쌍섬식),
코레일,수인선,도시/광역철도,K250,사리,Sari,Sari,サリ,四里,四理,해당없음,불가능,해당없음,없음,없음,있음,있음,상대식,126.857072,37.290582,경기도 안산시 상록구 사동 206-1,경기도 안산시 상록구 충장로 103,031-250-6788,2020-09-12,해당없음,4.7,2.2,2026.01.23,,
코레일,수인분당선,도시/광역철도,K251,한대앞,Hanyang Univ. at Ansan,Hanyang Univ. at Ansan,ハンデアプ,汉阳大学(安山),漢大앞,,가능,"10호선, 수인분당선",있음,있음,있음,있음,섬식,132.853656,43.309685,경기도 안산시 상록구 이동 211-5,경기도 안산시 상록구 충장로 337,031-406-7788,19881025,,1.6,7.2,20260123,,
코레일,수인분당선,도시/광역철도,K252,중앙역(서울예술대학교),Jungang,Jungang,チュンアン,中央,中央,서울예술대학교,가능,4호선,있음,없음,있음,있음,상대식,126.838132,37.316055,경기도 안산시 단원구 고잔동 167-378 중앙역,경기도 안산시 단원구 중앙대로 918,031-485-7788,20200912,,1.6,1.4,20260123,,
코레일,수인분당선,도시/광역철도,k253,고잔역,Gojan,Gojan,コジャン,古栈,古棧,고대안산병원,불가능,,없음,없음,있음,있음,상대식,126.823094,37.316821,경기도 안산시 단원구 고잔동 453-67,경기도 안산시 단원구 중앙대로 784 ,(031) 482-7788,2020-09-12,,1.4,1.5,20260123,,
코레일,수인분당선,도시/광역철도,K254,초지(신안산대학교),Choji,Choji,チョジ,草芝,草芝,신안산대학교,가능,"4호선, 서해선",없음,없음,있음,있음,상대식,126.806151,37.320583,경기도 안산시 단원구 초지동 25-1,경기도 안산시 단원구 중앙대로 620,031-480-2788,1994-01-10,,1.5,1.5,20260123,,
코레일,수인분당선,도시/광역철도,K255,안산,Ansan,Ansan,アンサン,安山,安山,,가능,4호선 ,있음,있음,있음,있음,쌈섬식(2폼4선식),126.788148,37.327306,경기도 안산시 단원구 원곡동 377-2,경기도 안산시 단원구 중앙대로 462,031-491-7790,20200912,,1.8,2.2,20260124,,
코레일,수인선,도시/광역철도,K255,안산역,Ansan,Ansan,アンサン,安山,安山,,가능,4호선,있음,없음,있음,있음,쌈섬식(2폼4선식),126.788748,37.327006,경기도 안산시 단원구 원곡동 377-2,경기도 안산시 단원구 중앙대로 462,031-491-7790,20200912,,1.8,2.2,20231215,,
코레일,수인선,도시/광역철도,K256,신길온천,Singiloncheon,Silgiloncheon,シンギルオンチョン,新吉温泉,新吉溫泉,,가능,4호선,없음,없음,있음,있음,상대식,126.767306,37.337488,경기도 안산시 단원구 신길동 216-2,경기도 안산시 단원구 황고개로 2,031-491-7787,20000728,,2.2,2.9,20260123,,
코레일,수인선,도시/광역철도,K257,정왕역,Jeongwang,Jeongwang,チョンワン,正往,正往,,가능,수인선,없음,없음,있음,없음,상대식,126.742844,37.351816,경기도 시흥시 정왕동 2324-2,경기도 시흥시 마유로 418번길 15,031-319-7787,20200912,,2.9,1.4,20260123,,
코레일,수인분당선,도시/광역철도,K258,오이도,Oido,Oido,オイド,乌耳岛,烏耳島,,가능,4호선,있음,없음,있음,있음,쌍상대식,126.738437,37.361773,,"경기도 시흥시 역전로 430  ",031-319-7788,20141227,,1.4,2.1,20260123,,
코레일,수인선,도시/광역철도,k259,달월역,Darwol,Darwol,タルォル,达月,達月,해당없음,불가능,해당없음,없음,없음,있음,있음,상대식,126.745431,37.379993,,경기도 시흥시 서해안로 736번길 55,031-8077-5616,20141227,,2.1,1.5,20260125,,
코레일,수인선,도시/광역철도,K260,월곶역,wolgot,wolgot,ウォルゴッ,月串,月串,,불가능,,없음,없음,있음,없음,상대식,126.74289,37.39158,경기도 시흥시 월곶동 992-9,경기도 시흥시 월곶중앙로 14번길 56,031-8077-5511,20120624,,1.5,1.3,20260125,,
코레일,수인선,도시/광역철도,K261,소래포구,Soraepogu,Soraepogu,ソレポグ,苏莱浦口,蘇萊浦口,없음,불가능,없음,없음,있음,있음,있음,상대식,126.733533,37.400963,인천시 남동구 논현동 731-7,인천시 남동구 소래역로 51번길,(031) 8077-5521,20120630,,1.3,1,20260125,,
코레일,수인선,도시/광역철도,K262,인천논현,Incheon Nonhyeon,Incheon Nonhyeon,インチョンノンヒョン,仁川论岘,仁川論峴,없음,불가능,,있음,없음,있음,있음,쌈섬식(2폼4선식),126.722495,37.400641,인천광역시 남동구 논현동 731-4,인천광역시 남동구 청능대로 567,031-8077-5531,20120630,,1,1.3,20260125,,
코레일,수인선,도시/광역철도,K263,호구포,Hogupo,Hogupo,ホグポ,虎口浦,虎口浦,,불가능,,없음,없음,있음,없음,상대식,126.708682,37.401622,인천광역시 남동구 호구포로 205,인천광역시 남동구 호구포로 205,031-8077-5541,2012-06-30,,1.3,1.3,20260125,,
코레일,수인선,도시/광역철도,K264,남동인더스파크,Namdong Induspark,Nam Dongindeoseupakeu,ナムドン・インダスパーク,南洞产业园地,南洞産業團地,,불가능,,없음,없음,있음,없음,상대식,126.695313,37.407668,인천광역시 남동구 고잔동 970-8,인천광역시 남동구 은청로 17,031-8077-5552,20120630,,1.3,1,20260125,,
코레일,수인선,도시/광역철도,K265,원인재,Woninjae,Woninjae,ウォニンジェ,源仁斋,源仁齋,,가능,인천1호선,없음,없음,있음,없음,상대식,126.686452,37.413221,인천광역시 연수구 연수동 585-1,인천광역시 연수구 벚꽂로 195,031-8077-5571,20120630,,1,0.9,20260125,,
코레일,수인선,도시/광역철도,k266,연수역,Yeonsu,Yeonsu Station,ヨンス,延寿,延壽,,불가능,없음,없음,없음,있음,있음,쌍상대식,126.678991,37.417769,인천시 연수구 연수동 589번지,인천시 연수구 벚꽃로 115,(031) 8077-5581,"본역2012-06-30, 북부역 2015-07-17",,0.9,2.7,2026.01.25,,
코레일,수인선,도시/광역철도,k269,인하대역,Inha Univ.,InhaUniv.,,仁荷大学,仁荷大,,불가능,,있음,있음,있음,있음,상대식,126.649832,37.448191,인천시 미추홀구 용현동 672-1번지,인천시 미추홀구 독배로 313,031-8077-5641,20160227,,2.4,1.8,20260126,,
코레일,수인선,도시/광역철도,K270,숭의,Sungui,,スンイ,崇义,崇義,,불가능,,없음,없음,있음,있음,상대식,126.638235,37.460891,인천광역시 미추홀구 숭의동 379-72,인천광역시 미추홀구 인주대로 지하 6,031-8077-5651,2016-02-27,,1.8,1.5,20260123,,
코레일,수인선,도시/광역철도,K271,신포,Sinpo,Sinpo,シンポ,新浦,新浦,,불가능,,없음,있음,있음,없음,상대식,126.624289,37.468589,,인천시 중구 우현로 지하 3 (사동),031-8077-5661,20160227,,1.5,1.1,20260125,,
코레일,경의중앙선,도시/광역철도,K311,효창공원앞역,Hyochang Park,Hyochang Park,ヒョチャンゴンウォンアプ,孝昌公园,孝昌公园,,가능,6호선,없음,없음,있음,있음,상대식,126.9628411,37.5387169,서울특별시 용산구 용문동5-3,서울특별시 용산구 용문동 5-157,02-701-6418,20160430,,1.5,1,20260126,,
코레일,경의중앙선,도시/광역철도,k313,서강대,Sogang Univ.,Sogang Univ.,ソガン,西江大,西江大,없음,불가능,해당없음,없음,없음,있음,없음,상대식,126.935389,37.552132,서울특별시 마포구 노고산동 112-5,서울특별시 마포구 서강로 118(지하),02-712-5288,20121215,,1.9,0.9,20260122,,
코레일,경의중앙선,도시/광역철도,K314,홍대입구,Hongik Univ.,HongikUniv.,ホンデイプク,弘益大学,弘大入口,,가능,"2호선, 공항철도",있음,없음,있음,있음,상대식,126.925533,37.55808,서울특별시 마포구 동교동 190-1,서울특별시 마포구 양화로 지하188,02-322-7898,20121215,,0.9,1.7,20250610,,
코레일,경의중앙선,도시/광역철도,K315,가좌,Gajwa,Gajwa,カジュア,加佐,加佐,,가능,경의선/경의중앙선,없음,없음,있음,있음,"1섬식,2상대식",126.914841,37.568611,,서울시 서대문구 수색로 27,02-373-1280,20090701,,1.7,1.7,20220609,"지상,지하 경의선-경의중앙선 환승",
코레일,경의중앙선,도시/광역철도,k316,디지털미디어시티,Digital Media City,Digital Media City,,,,,가능,"6호선, 공항철도",없음,있음,있음,있음,1섬 2상대식,126.900289,37.577667,서울 은평구 수색동 37-2 ,서울특별시 은평구 수색로 193,02-305-1030,20090701,,1.7,0.6,20231220,,
코레일,경의중앙선,도시/광역철도,K317,수색,Susaek,Susaek,スセク,水色,水色,,불가능,,없음,없음,있음,있음,1섬1상대식,126.895681,37.580855,서울 은평구 수색동 81,"서울특별시 은평구 수색로 261-1  ",(02) 305-7788,20090701,,0.6,3.4,20250610,,
코레일,경의중앙선,도시/광역철도,K318,한국항공대,Korea Aerospace Univ.,Korea Aerospace Univ.,ハングクハンゴンデ,韩国航空大学,韩国航空大学,,불가능,-,있음,없음,있음,있음,쌍상대식,126.832503,37.637837,경기도 고양시 덕양구 화전동 183-10,경기도 고양시 덕양구 화랑로 53,02-3158-0788,20090701,,3.4,2.4,20260126,,
코레일,경의중앙선,도시/광역철도,K319,강매,Gangmae,Gangmae,カンメ,江梅,江梅,,불가능,,없음,없음,있음,있음,쌍섬식(2폼4선식),126.845437,37.612596,경기도 고양시 덕양구 행신동 1115-1,경기도 고양시 덕양구 소원로 202,031-938-2534,20141025,,2.4,1,20260101,,
코레일,경의중앙선,도시/광역철도,K320,행신,Haengsin,Haengsin,ヘンシン,幸信,幸信,-,불가능,-,있음,없음,있음,있음,쌈섬식(2폼4선식),126.834063,37.612125,경기도 고양시 덕양구 행신동 812,경기도 고양시 덕양구 소원로 102,031-979-0263,20090701,-,1,1.5,20220609,,
코레일,경의중앙선,도시/광역철도,K321,능곡역,Neunggok,Neunggok,ヌンゴク,陵谷,陵谷,,가능,서해선,없음,없음,있음,있음,상대식,126.820845,37.618741,,경기도 고양시 덕양구 토당로 35,031-974-7788,20090701,,1.5,1.8,20240519,,
